mturk,private,lon,ses,round,gameperiod,group,type,subject,payperiod,paygame,k,urn,q1,q2,q3,q4,guess,guess2,orange,rt,rt2,unique
0,0,0,171206_1938,3,17,7,3,15,22,2,.88612014,1,,,,,.75,,0,24,,15015
0,0,0,171206_1938,3,18,1,1,17,27,2,.871463,2,,,,,0,,0,23,,15017
0,0,0,171206_1938,3,18,1,2,5,23,2,.67852777,2,,,,,0,,0,15,,15005
0,0,0,171206_1938,3,18,1,3,2,3,3,.58744049,2,,,,,.66000003,,0,23,,15002
0,0,0,171206_1938,3,18,2,1,12,15,2,.2849454,1,,,,,.5,,1,28,,15012
0,0,0,171206_1938,3,18,2,2,8,17,2,.90972739,1,,,,,.5,,1,27,,15008
0,0,0,171206_1938,3,18,2,3,22,15,3,.61838943,1,,,,,.5,,1,28,,15022
0,0,0,171206_1938,3,18,3,1,20,26,2,.83141607,2,,,,,0,,0,29,,15020
0,0,0,171206_1938,3,18,3,2,6,3,1,.082080811,2,,,,,.11,,0,20,,15006
0,0,0,171206_1938,3,18,3,3,10,18,2,.89634526,2,,,,,.5,,0,26,,15010
0,0,0,171206_1938,3,18,4,1,4,5,2,.36947855,1,,,,,.69999999,,1,23,,15004
0,0,0,171206_1938,3,18,4,2,11,16,2,.001628457,1,,,,,.95999998,,1,19,,15011
0,0,0,171206_1938,3,18,4,3,21,3,3,.9197039,1,,,,,.80000001,,1,28,,15021
0,0,0,171206_1938,3,18,5,1,9,23,3,.24965844,1,,,,,.89999998,,1,21,,15009
0,0,0,171206_1938,3,18,5,2,13,26,1,.12161867,1,,,,,.82999998,,1,19,,15013
0,0,0,171206_1938,3,18,5,3,3,26,2,.071745783,1,,,,,1,,1,27,,15003
0,0,0,171206_1938,3,18,6,1,7,8,3,.038168419,1,,,,,.5,,0,24,,15007
0,0,0,171206_1938,3,18,6,2,19,22,1,.54382676,1,,,,,.80000001,,0,27,,15019
0,0,0,171206_1938,3,18,6,3,16,6,3,.50600123,1,,,,,.64999998,,0,18,,15016
0,0,0,171206_1938,3,18,7,1,14,27,2,.081921384,1,,,,,.80000001,,0,22,,15014
0,0,0,171206_1938,3,18,7,2,18,29,2,.63654411,1,,,,,.30000001,,0,25,,15018
0,0,0,171206_1938,3,18,7,3,15,22,2,.88612014,1,,,,,.75,,0,24,,15015
0,0,0,171206_1938,3,19,1,1,17,27,2,.871463,2,,,,,0,,0,29,,15017
0,0,0,171206_1938,3,19,1,2,5,23,2,.67852777,2,,,,,0,,0,28,,15005
0,0,0,171206_1938,3,19,1,3,2,3,3,.58744049,2,,,,,.89999998,,0,24,,15002
0,0,0,171206_1938,3,19,2,1,12,15,2,.2849454,1,,,,,.5,,1,27,,15012
0,0,0,171206_1938,3,19,2,2,8,17,2,.90972739,1,,,,,.55000001,,1,25,,15008
0,0,0,171206_1938,3,19,2,3,22,15,3,.61838943,1,,,,,.60000002,,1,18,,15022
0,0,0,171206_1938,3,19,3,1,20,26,2,.83141607,2,,,,,0,,0,28,,15020
0,0,0,171206_1938,3,19,3,2,6,3,1,.082080811,2,,,,,.0099999998,,0,23,,15006
0,0,0,171206_1938,3,19,3,3,10,18,2,.89634526,2,,,,,.5,,0,19,,15010
0,0,0,171206_1938,3,19,4,1,4,5,2,.36947855,1,,,,,.72000003,,1,23,,15004
0,0,0,171206_1938,3,19,4,2,11,16,2,.001628457,1,,,,,.86000001,,1,9,,15011
0,0,0,171206_1938,3,19,4,3,21,3,3,.9197039,1,,,,,.69999999,,1,27,,15021
0,0,0,171206_1938,3,19,5,1,9,23,3,.24965844,1,,,,,1,,1,25,,15009
0,0,0,171206_1938,3,19,5,2,13,26,1,.12161867,1,,,,,.85000002,,1,13,,15013
0,0,0,171206_1938,3,19,5,3,3,26,2,.071745783,1,,,,,1,,1,28,,15003
0,0,0,171206_1938,3,19,6,1,7,8,3,.038168419,1,,,,,.5,,1,26,,15007
0,0,0,171206_1938,3,19,6,2,19,22,1,.54382676,1,,,,,.2,,1,20,,15019
0,0,0,171206_1938,3,19,6,3,16,6,3,.50600123,1,,,,,.88,,1,24,,15016
0,0,0,171206_1938,3,19,7,1,14,27,2,.081921384,1,,,,,.89999998,,1,26,,15014
0,0,0,171206_1938,3,19,7,2,18,29,2,.63654411,1,,,,,.51999998,,1,25,,15018
0,0,0,171206_1938,3,19,7,3,15,22,2,.88612014,1,,,,,.85000002,,1,25,,15015
0,0,0,171206_1938,3,20,1,1,17,27,2,.871463,2,,,,,0,,0,29,,15017
0,0,0,171206_1938,3,20,1,2,5,23,2,.67852777,2,,,,,0,,0,29,,15005
0,0,0,171206_1938,3,20,1,3,2,3,3,.58744049,2,,,,,.75,,0,25,,15002
0,0,0,171206_1938,3,20,2,1,12,15,2,.2849454,1,,,,,.5,,1,27,,15012
0,0,0,171206_1938,3,20,2,2,8,17,2,.90972739,1,,,,,.60000002,,1,26,,15008
0,0,0,171206_1938,3,20,2,3,22,15,3,.61838943,1,,,,,.69999999,,1,12,,15022
0,0,0,171206_1938,3,20,3,1,20,26,2,.83141607,2,,,,,0,,0,28,,15020
0,0,0,171206_1938,3,20,3,2,6,3,1,.082080811,2,,,,,.1,,0,24,,15006
0,0,0,171206_1938,3,20,3,3,10,18,2,.89634526,2,,,,,.5,,0,29,,15010
0,0,0,171206_1938,3,20,4,1,4,5,2,.36947855,1,,,,,.72000003,,0,26,,15004
0,0,0,171206_1938,3,20,4,2,11,16,2,.001628457,1,,,,,.80000001,,0,19,,15011
0,0,0,171206_1938,3,20,4,3,21,3,3,.9197039,1,,,,,.2,,0,23,,15021
0,0,0,171206_1938,3,20,5,1,9,23,3,.24965844,1,,,,,.80000001,,0,16,,15009
0,0,0,171206_1938,3,20,5,2,13,26,1,.12161867,1,,,,,.82999998,,0,23,,15013
0,0,0,171206_1938,3,20,5,3,3,26,2,.071745783,1,,,,,.89999998,,0,27,,15003
0,0,0,171206_1938,3,20,6,1,7,8,3,.038168419,1,,,,,.60000002,,1,21,,15007
0,0,0,171206_1938,3,20,6,2,19,22,1,.54382676,1,,,,,.5,,1,26,,15019
0,0,0,171206_1938,3,20,6,3,16,6,3,.50600123,1,,,,,.89999998,,1,23,,15016
0,0,0,171206_1938,3,20,7,1,14,27,2,.081921384,1,,,,,1,,1,26,,15014
0,0,0,171206_1938,3,20,7,2,18,29,2,.63654411,1,,,,,.54000002,,1,18,,15018
0,0,0,171206_1938,3,20,7,3,15,22,2,.88612014,1,,,,,.85000002,,1,20,,15015
0,0,0,171206_1938,3,21,1,1,17,27,2,.871463,2,,,,,0,,0,28,,15017
0,0,0,171206_1938,3,21,1,2,5,23,2,.67852777,2,,,,,0,,0,29,,15005
0,0,0,171206_1938,3,21,1,3,2,3,3,.58744049,2,,,,,.74000001,,0,26,,15002
0,0,0,171206_1938,3,21,2,1,12,15,2,.2849454,1,,,,,.5,,0,27,,15012
0,0,0,171206_1938,3,21,2,2,8,17,2,.90972739,1,,,,,.60000002,,0,24,,15008
0,0,0,171206_1938,3,21,2,3,22,15,3,.61838943,1,,,,,.60000002,,0,26,,15022
0,0,0,171206_1938,3,21,3,1,20,26,2,.83141607,2,,,,,0,,0,27,,15020
0,0,0,171206_1938,3,21,3,2,6,3,1,.082080811,2,,,,,.079999998,,0,23,,15006
0,0,0,171206_1938,3,21,3,3,10,18,2,.89634526,2,,,,,.5,,0,24,,15010
0,0,0,171206_1938,3,21,4,1,4,5,2,.36947855,1,,,,,.73000002,,1,26,,15004
0,0,0,171206_1938,3,21,4,2,11,16,2,.001628457,1,,,,,.81,,1,24,,15011
0,0,0,171206_1938,3,21,4,3,21,3,3,.9197039,1,,,,,.30000001,,1,21,,15021
0,0,0,171206_1938,3,21,5,1,9,23,3,.24965844,1,,,,,.92000002,,1,24,,15009
0,0,0,171206_1938,3,21,5,2,13,26,1,.12161867,1,,,,,.85000002,,1,23,,15013
0,0,0,171206_1938,3,21,5,3,3,26,2,.071745783,1,,,,,1,,1,24,,15003
0,0,0,171206_1938,3,21,6,1,7,8,3,.038168419,1,,,,,.69999999,,1,24,,15007
0,0,0,171206_1938,3,21,6,2,19,22,1,.54382676,1,,,,,.60000002,,1,29,,15019
0,0,0,171206_1938,3,21,6,3,16,6,3,.50600123,1,,,,,.94999999,,1,26,,15016
0,0,0,171206_1938,3,21,7,1,14,27,2,.081921384,1,,,,,1,,1,28,,15014
0,0,0,171206_1938,3,21,7,2,18,29,2,.63654411,1,,,,,.60000002,,1,24,,15018
0,0,0,171206_1938,3,21,7,3,15,22,2,.88612014,1,,,,,.85000002,,1,28,,15015
0,0,0,171206_1938,3,22,1,1,17,27,2,.871463,2,,,,,0,,0,28,,15017
0,0,0,171206_1938,3,22,1,2,5,23,2,.67852777,2,,,,,0,,0,28,,15005
0,0,0,171206_1938,3,22,1,3,2,3,3,.58744049,2,,,,,.82999998,,0,24,,15002
0,0,0,171206_1938,3,22,2,1,12,15,2,.2849454,1,,,,,.5,,1,21,,15012
0,0,0,171206_1938,3,22,2,2,8,17,2,.90972739,1,,,,,.60000002,,1,25,,15008
0,0,0,171206_1938,3,22,2,3,22,15,3,.61838943,1,,,,,.69999999,,1,22,,15022
0,0,0,171206_1938,3,22,3,1,20,26,2,.83141607,2,,,,,0,,1,27,,15020
0,0,0,171206_1938,3,22,3,2,6,3,1,.082080811,2,,,,,0,,1,28,,15006
0,0,0,171206_1938,3,22,3,3,10,18,2,.89634526,2,,,,,.5,,1,24,,15010
0,0,0,171206_1938,3,22,4,1,4,5,2,.36947855,1,,,,,.75,,1,22,,15004
0,0,0,171206_1938,3,22,4,2,11,16,2,.001628457,1,,,,,.81999999,,1,23,,15011
0,0,0,171206_1938,3,22,4,3,21,3,3,.9197039,1,,,,,.2,,1,27,,15021
0,0,0,171206_1938,3,22,5,1,9,23,3,.24965844,1,,,,,.98000002,,1,23,,15009
0,0,0,171206_1938,3,22,5,2,13,26,1,.12161867,1,,,,,.83999997,,1,19,,15013
0,0,0,171206_1938,3,22,5,3,3,26,2,.071745783,1,,,,,1,,1,99999,,15003
0,0,0,171206_1938,3,22,6,1,7,8,3,.038168419,1,,,,,.69999999,,0,24,,15007
0,0,0,171206_1938,3,22,6,2,19,22,1,.54382676,1,,,,,.1,,0,20,,15019
0,0,0,171206_1938,3,22,6,3,16,6,3,.50600123,1,,,,,.75,,0,25,,15016
0,0,0,171206_1938,3,22,7,1,14,27,2,.081921384,1,,,,,1,,1,27,,15014
0,0,0,171206_1938,3,22,7,2,18,29,2,.63654411,1,,,,,.62,,1,27,,15018
0,0,0,171206_1938,3,22,7,3,15,22,2,.88612014,1,,,,,.85000002,,1,28,,15015
0,0,0,171206_1938,3,23,1,1,17,27,2,.871463,2,,,,,0,,0,26,,15017
0,0,0,171206_1938,3,23,1,2,5,23,2,.67852777,2,,,,,0,,0,27,,15005
0,0,0,171206_1938,3,23,1,3,2,3,3,.58744049,2,,,,,.87,,0,24,,15002
0,0,0,171206_1938,3,23,2,1,12,15,2,.2849454,1,,,,,.5,,1,22,,15012
0,0,0,171206_1938,3,23,2,2,8,17,2,.90972739,1,,,,,.89999998,,1,26,,15008
0,0,0,171206_1938,3,23,2,3,22,15,3,.61838943,1,,,,,.75,,1,17,,15022
0,0,0,171206_1938,3,23,3,1,20,26,2,.83141607,2,,,,,0,,0,27,,15020
0,0,0,171206_1938,3,23,3,2,6,3,1,.082080811,2,,,,,.15000001,,0,22,,15006
0,0,0,171206_1938,3,23,3,3,10,18,2,.89634526,2,,,,,.5,,0,28,,15010
0,0,0,171206_1938,3,23,4,1,4,5,2,.36947855,1,,,,,.75,,1,25,,15004
0,0,0,171206_1938,3,23,4,2,11,16,2,.001628457,1,,,,,.85000002,,1,25,,15011
0,0,0,171206_1938,3,23,4,3,21,3,3,.9197039,1,,,,,.40000001,,1,23,,15021
0,0,0,171206_1938,3,23,5,1,9,23,3,.24965844,1,,,,,1,,1,23,,15009
0,0,0,171206_1938,3,23,5,2,13,26,1,.12161867,1,,,,,.86000001,,1,24,,15013
0,0,0,171206_1938,3,23,5,3,3,26,2,.071745783,1,,,,,1,,1,30,,15003
0,0,0,171206_1938,3,23,6,1,7,8,3,.038168419,1,,,,,.69999999,,1,23,,15007
0,0,0,171206_1938,3,23,6,2,19,22,1,.54382676,1,,,,,.40000001,,1,28,,15019
0,0,0,171206_1938,3,23,6,3,16,6,3,.50600123,1,,,,,.89999998,,1,25,,15016
0,0,0,171206_1938,3,23,7,1,14,27,2,.081921384,1,,,,,1,,0,28,,15014
0,0,0,171206_1938,3,23,7,2,18,29,2,.63654411,1,,,,,.25,,0,25,,15018
0,0,0,171206_1938,3,23,7,3,15,22,2,.88612014,1,,,,,.80000001,,0,27,,15015
0,0,0,171206_1938,3,24,1,1,17,27,2,.871463,2,,,,,0,,0,23,,15017
0,0,0,171206_1938,3,24,1,2,5,23,2,.67852777,2,,,,,0,,0,28,,15005
0,0,0,171206_1938,3,24,1,3,2,3,3,.58744049,2,,,,,.85000002,,0,21,,15002
0,0,0,171206_1938,3,24,2,1,12,15,2,.2849454,1,,,,,.5,,0,27,,15012
0,0,0,171206_1938,3,24,2,2,8,17,2,.90972739,1,,,,,.89999998,,0,22,,15008
0,0,0,171206_1938,3,24,2,3,22,15,3,.61838943,1,,,,,.64999998,,0,26,,15022
0,0,0,171206_1938,3,24,3,1,20,26,2,.83141607,2,,,,,0,,0,28,,15020
0,0,0,171206_1938,3,24,3,2,6,3,1,.082080811,2,,,,,.059999999,,0,7,,15006
0,0,0,171206_1938,3,24,3,3,10,18,2,.89634526,2,,,,,.5,,0,28,,15010
0,0,0,171206_1938,3,24,4,1,4,5,2,.36947855,1,,,,,.80000001,,1,28,,15004
0,0,0,171206_1938,3,24,4,2,11,16,2,.001628457,1,,,,,.79000002,,1,25,,15011
0,0,0,171206_1938,3,24,4,3,21,3,3,.9197039,1,,,,,.30000001,,1,27,,15021
0,0,0,171206_1938,3,24,5,1,9,23,3,.24965844,1,,,,,.94999999,,1,25,,15009
0,0,0,171206_1938,3,24,5,2,13,26,1,.12161867,1,,,,,.87,,1,24,,15013
0,0,0,171206_1938,3,24,5,3,3,26,2,.071745783,1,,,,,1,,1,29,,15003
0,0,0,171206_1938,3,24,6,1,7,8,3,.038168419,1,,,,,.69999999,,1,24,,15007
0,0,0,171206_1938,3,24,6,2,19,22,1,.54382676,1,,,,,.60000002,,1,26,,15019
0,0,0,171206_1938,3,24,6,3,16,6,3,.50600123,1,,,,,.89999998,,1,25,,15016
0,0,0,171206_1938,3,24,7,1,14,27,2,.081921384,1,,,,,1,,1,28,,15014
0,0,0,171206_1938,3,24,7,2,18,29,2,.63654411,1,,,,,.64999998,,1,25,,15018
0,0,0,171206_1938,3,24,7,3,15,22,2,.88612014,1,,,,,.85000002,,1,27,,15015
0,0,0,171206_1938,3,25,1,1,17,27,2,.871463,2,,,,,0,,1,27,,15017
0,0,0,171206_1938,3,25,1,2,5,23,2,.67852777,2,,,,,0,,1,28,,15005
0,0,0,171206_1938,3,25,1,3,2,3,3,.58744049,2,,,,,.20999999,,1,22,,15002
0,0,0,171206_1938,3,25,2,1,12,15,2,.2849454,1,,,,,.5,,1,20,,15012
0,0,0,171206_1938,3,25,2,2,8,17,2,.90972739,1,,,,,.89999998,,1,24,,15008
0,0,0,171206_1938,3,25,2,3,22,15,3,.61838943,1,,,,,.64999998,,1,0,,15022
0,0,0,171206_1938,3,25,3,1,20,26,2,.83141607,2,,,,,0,,0,29,,15020
0,0,0,171206_1938,3,25,3,2,6,3,1,.082080811,2,,,,,.029999999,,0,17,,15006
0,0,0,171206_1938,3,25,3,3,10,18,2,.89634526,2,,,,,.5,,0,26,,15010
0,0,0,171206_1938,3,25,4,1,4,5,2,.36947855,1,,,,,.80000001,,1,24,,15004
0,0,0,171206_1938,3,25,4,2,11,16,2,.001628457,1,,,,,.83999997,,1,17,,15011
0,0,0,171206_1938,3,25,4,3,21,3,3,.9197039,1,,,,,.30000001,,1,28,,15021
0,0,0,171206_1938,3,25,5,1,9,23,3,.24965844,1,,,,,.80000001,,0,25,,15009
0,0,0,171206_1938,3,25,5,2,13,26,1,.12161867,1,,,,,.81999999,,0,16,,15013
0,0,0,171206_1938,3,25,5,3,3,26,2,.071745783,1,,,,,.89999998,,0,27,,15003
0,0,0,171206_1938,3,25,6,1,7,8,3,.038168419,1,,,,,.69999999,,0,24,,15007
0,0,0,171206_1938,3,25,6,2,19,22,1,.54382676,1,,,,,.89999998,,0,14,,15019
0,0,0,171206_1938,3,25,6,3,16,6,3,.50600123,1,,,,,.89999998,,0,25,,15016
0,0,0,171206_1938,3,25,7,1,14,27,2,.081921384,1,,,,,1,,1,28,,15014
0,0,0,171206_1938,3,25,7,2,18,29,2,.63654411,1,,,,,.66000003,,1,26,,15018
0,0,0,171206_1938,3,25,7,3,15,22,2,.88612014,1,,,,,.85000002,,1,25,,15015
0,0,0,171206_1938,3,26,1,1,17,27,2,.871463,2,,,,,0,,0,19,,15017
0,0,0,171206_1938,3,26,1,2,5,23,2,.67852777,2,,,,,0,,0,29,,15005
0,0,0,171206_1938,3,26,1,3,2,3,3,.58744049,2,,,,,.81999999,,0,19,,15002
0,0,0,171206_1938,3,26,2,1,12,15,2,.2849454,1,,,,,1,,1,3,,15012
0,0,0,171206_1938,3,26,2,2,8,17,2,.90972739,1,,,,,1,,1,26,,15008
0,0,0,171206_1938,3,26,2,3,22,15,3,.61838943,1,,,,,.75,,1,23,,15022
0,0,0,171206_1938,3,26,3,1,20,26,2,.83141607,2,,,,,0,,0,27,,15020
0,0,0,171206_1938,3,26,3,2,6,3,1,.082080811,2,,,,,0,,0,10,,15006
0,0,0,171206_1938,3,26,3,3,10,18,2,.89634526,2,,,,,.5,,0,23,,15010
0,0,0,171206_1938,3,26,4,1,4,5,2,.36947855,1,,,,,.89999998,,1,19,,15004
0,0,0,171206_1938,3,26,4,2,11,16,2,.001628457,1,,,,,.85000002,,1,23,,15011
0,0,0,171206_1938,3,26,4,3,21,3,3,.9197039,1,,,,,.2,,1,25,,15021
0,0,0,171206_1938,3,26,5,1,9,23,3,.24965844,1,,,,,.85000002,,1,23,,15009
0,0,0,171206_1938,3,26,5,2,13,26,1,.12161867,1,,,,,.85000002,,1,23,,15013
0,0,0,171206_1938,3,26,5,3,3,26,2,.071745783,1,,,,,1,,1,29,,15003
0,0,0,171206_1938,3,26,6,1,7,8,3,.038168419,1,,,,,.60000002,,0,23,,15007
0,0,0,171206_1938,3,26,6,2,19,22,1,.54382676,1,,,,,.69999999,,0,19,,15019
0,0,0,171206_1938,3,26,6,3,16,6,3,.50600123,1,,,,,.89999998,,0,25,,15016
0,0,0,171206_1938,3,26,7,1,14,27,2,.081921384,1,,,,,1,,0,24,,15014
0,0,0,171206_1938,3,26,7,2,18,29,2,.63654411,1,,,,,.30000001,,0,27,,15018
0,0,0,171206_1938,3,26,7,3,15,22,2,.88612014,1,,,,,.75,,0,26,,15015
0,0,0,171206_1938,3,27,1,1,17,27,2,.871463,2,,,,,0,,1,22,,15017
0,0,0,171206_1938,3,27,1,2,5,23,2,.67852777,2,,,,,0,,1,26,,15005
0,0,0,171206_1938,3,27,1,3,2,3,3,.58744049,2,,,,,.059999999,,1,19,,15002
0,0,0,171206_1938,3,27,2,1,12,15,2,.2849454,1,,,,,1,,1,26,,15012
0,0,0,171206_1938,3,27,2,2,8,17,2,.90972739,1,,,,,1,,1,25,,15008
0,0,0,171206_1938,3,27,2,3,22,15,3,.61838943,1,,,,,.75,,1,15,,15022
0,0,0,171206_1938,3,27,3,1,20,26,2,.83141607,2,,,,,0,,1,27,,15020
0,0,0,171206_1938,3,27,3,2,6,3,1,.082080811,2,,,,,.17,,1,15,,15006
0,0,0,171206_1938,3,27,3,3,10,18,2,.89634526,2,,,,,.5,,1,17,,15010
0,0,0,171206_1938,3,27,4,1,4,5,2,.36947855,1,,,,,.89999998,,1,22,,15004
0,0,0,171206_1938,3,27,4,2,11,16,2,.001628457,1,,,,,.86000001,,1,26,,15011
0,0,0,171206_1938,3,27,4,3,21,3,3,.9197039,1,,,,,.2,,1,28,,15021
0,0,0,171206_1938,3,27,5,1,9,23,3,.24965844,1,,,,,.85000002,,0,23,,15009
0,0,0,171206_1938,3,27,5,2,13,26,1,.12161867,1,,,,,.82999998,,0,21,,15013
0,0,0,171206_1938,3,27,5,3,3,26,2,.071745783,1,,,,,1,,0,29,,15003
0,0,0,171206_1938,3,27,6,1,7,8,3,.038168419,1,,,,,.80000001,,1,20,,15007
0,0,0,171206_1938,3,27,6,2,19,22,1,.54382676,1,,,,,.2,,1,22,,15019
0,0,0,171206_1938,3,27,6,3,16,6,3,.50600123,1,,,,,1,,1,25,,15016
0,0,0,171206_1938,3,27,7,1,14,27,2,.081921384,1,,,,,1,,0,25,,15014
0,0,0,171206_1938,3,27,7,2,18,29,2,.63654411,1,,,,,.34999999,,0,27,,15018
0,0,0,171206_1938,3,27,7,3,15,22,2,.88612014,1,,,,,.75,,0,25,,15015
0,0,0,171206_1938,3,28,1,1,17,27,2,.871463,2,,,,,0,,0,18,,15017
0,0,0,171206_1938,3,28,1,2,5,23,2,.67852777,2,,,,,0,,0,28,,15005
0,0,0,171206_1938,3,28,1,3,2,3,3,.58744049,2,,,,,.75,,0,27,,15002
0,0,0,171206_1938,3,28,2,1,12,15,2,.2849454,1,,,,,1,,1,27,,15012
0,0,0,171206_1938,3,28,2,2,8,17,2,.90972739,1,,,,,1,,1,29,,15008
0,0,0,171206_1938,3,28,2,3,22,15,3,.61838943,1,,,,,.80000001,,1,23,,15022
0,0,0,171206_1938,3,28,3,1,20,26,2,.83141607,2,,,,,0,,0,28,,15020
0,0,0,171206_1938,3,28,3,2,6,3,1,.082080811,2,,,,,0,,0,26,,15006
0,0,0,171206_1938,3,28,3,3,10,18,2,.89634526,2,,,,,.5,,0,19,,15010
0,0,0,171206_1938,3,28,4,1,4,5,2,.36947855,1,,,,,.89999998,,0,27,,15004
0,0,0,171206_1938,3,28,4,2,11,16,2,.001628457,1,,,,,.80000001,,0,14,,15011
0,0,0,171206_1938,3,28,4,3,21,3,3,.9197039,1,,,,,.80000001,,0,26,,15021
0,0,0,171206_1938,3,28,5,1,9,23,3,.24965844,1,,,,,.88,,1,22,,15009
0,0,0,171206_1938,3,28,5,2,13,26,1,.12161867,1,,,,,.85000002,,1,26,,15013
0,0,0,171206_1938,3,28,5,3,3,26,2,.071745783,1,,,,,1,,1,99999,,15003
0,0,0,171206_1938,3,28,6,1,7,8,3,.038168419,1,,,,,.60000002,,1,26,,15007
0,0,0,171206_1938,3,28,6,2,19,22,1,.54382676,1,,,,,.40000001,,1,27,,15019
0,0,0,171206_1938,3,28,6,3,16,6,3,.50600123,1,,,,,1,,1,27,,15016
0,0,0,171206_1938,3,28,7,1,14,27,2,.081921384,1,,,,,1,,1,27,,15014
0,0,0,171206_1938,3,28,7,2,18,29,2,.63654411,1,,,,,.66000003,,1,22,,15018
0,0,0,171206_1938,3,28,7,3,15,22,2,.88612014,1,,,,,.85000002,,1,24,,15015
0,0,0,171206_1938,3,29,1,1,17,27,2,.871463,2,,,,,0,,0,30,,15017
0,0,0,171206_1938,3,29,1,2,5,23,2,.67852777,2,,,,,0,,0,29,,15005
0,0,0,171206_1938,3,29,1,3,2,3,3,.58744049,2,,,,,1,,0,27,,15002
0,0,0,171206_1938,3,29,2,1,12,15,2,.2849454,1,,,,,1,,1,28,,15012
0,0,0,171206_1938,3,29,2,2,8,17,2,.90972739,1,,,,,1,,1,20,,15008
0,0,0,171206_1938,3,29,2,3,22,15,3,.61838943,1,,,,,.85000002,,1,21,,15022
0,0,0,171206_1938,3,29,3,1,20,26,2,.83141607,2,,,,,0,,0,25,,15020
0,0,0,171206_1938,3,29,3,2,6,3,1,.082080811,2,,,,,0,,0,25,,15006
0,0,0,171206_1938,3,29,3,3,10,18,2,.89634526,2,,,,,.5,,0,15,,15010
0,0,0,171206_1938,3,29,4,1,4,5,2,.36947855,1,,,,,.94999999,,1,28,,15004
0,0,0,171206_1938,3,29,4,2,11,16,2,.001628457,1,,,,,.81999999,,1,18,,15011
0,0,0,171206_1938,3,29,4,3,21,3,3,.9197039,1,,,,,.12,,1,26,,15021
0,0,0,171206_1938,3,29,5,1,9,23,3,.24965844,1,,,,,.89999998,,1,24,,15009
0,0,0,171206_1938,3,29,5,2,13,26,1,.12161867,1,,,,,.87,,1,24,,15013
0,0,0,171206_1938,3,29,5,3,3,26,2,.071745783,1,,,,,1,,1,99999,,15003
0,0,0,171206_1938,3,29,6,1,7,8,3,.038168419,1,,,,,.5,,0,25,,15007
0,0,0,171206_1938,3,29,6,2,19,22,1,.54382676,1,,,,,1,,0,16,,15019
0,0,0,171206_1938,3,29,6,3,16,6,3,.50600123,1,,,,,1,,0,28,,15016
0,0,0,171206_1938,3,29,7,1,14,27,2,.081921384,1,,,,,1,,1,28,,15014
0,0,0,171206_1938,3,29,7,2,18,29,2,.63654411,1,,,,,.69999999,,1,27,,15018
0,0,0,171206_1938,3,29,7,3,15,22,2,.88612014,1,,,,,.85000002,,1,14,,15015
0,0,0,171206_1938,3,30,1,1,17,27,2,.871463,2,,,,,0,,0,30,,15017
0,0,0,171206_1938,3,30,1,2,5,23,2,.67852777,2,,,,,0,,0,30,,15005
0,0,0,171206_1938,3,30,1,3,2,3,3,.58744049,2,,,,,1,,0,28,,15002
0,0,0,171206_1938,3,30,2,1,12,15,2,.2849454,1,,,,,1,,0,29,,15012
0,0,0,171206_1938,3,30,2,2,8,17,2,.90972739,1,,,,,1,,0,27,,15008
0,0,0,171206_1938,3,30,2,3,22,15,3,.61838943,1,,,,,.85000002,,0,26,,15022
0,0,0,171206_1938,3,30,3,1,20,26,2,.83141607,2,,,,,0,,0,28,,15020
0,0,0,171206_1938,3,30,3,2,6,3,1,.082080811,2,,,,,0,,0,30,,15006
0,0,0,171206_1938,3,30,3,3,10,18,2,.89634526,2,,,,,.5,,0,14,,15010
0,0,0,171206_1938,3,30,4,1,4,5,2,.36947855,1,,,,,.94999999,,0,23,,15004
0,0,0,171206_1938,3,30,4,2,11,16,2,.001628457,1,,,,,.81999999,,0,12,,15011
0,0,0,171206_1938,3,30,4,3,21,3,3,.9197039,1,,,,,.5,,0,21,,15021
0,0,0,171206_1938,3,30,5,1,9,23,3,.24965844,1,,,,,.87,,0,24,,15009
0,0,0,171206_1938,3,30,5,2,13,26,1,.12161867,1,,,,,.86000001,,0,25,,15013
0,0,0,171206_1938,3,30,5,3,3,26,2,.071745783,1,,,,,1,,0,30,,15003
0,0,0,171206_1938,3,30,6,1,7,8,3,.038168419,1,,,,,.89999998,,1,27,,15007
0,0,0,171206_1938,3,30,6,2,19,22,1,.54382676,1,,,,,.30000001,,1,6,,15019
0,0,0,171206_1938,3,30,6,3,16,6,3,.50600123,1,,,,,1,,1,28,,15016
0,0,0,171206_1938,3,30,7,1,14,27,2,.081921384,1,,,,,1,,1,28,,15014
0,0,0,171206_1938,3,30,7,2,18,29,2,.63654411,1,,,,,.80000001,,1,26,,15018
0,0,0,171206_1938,3,30,7,3,15,22,2,.88612014,1,,,,,.85000002,,1,22,,15015
0,1,0,171122_1621,1,1,1,1,19,3,1,.96835172,2,2,3,1,1,.66000003,,1,-13,,4019
0,1,0,171122_1621,1,1,1,2,13,21,3,.081427641,2,3,3,1,1,.5,,1,-7,,4013
0,1,0,171122_1621,1,1,1,3,6,2,3,.38378161,2,2,3,1,1,.5,,0,-67,,4006
0,1,0,171122_1621,1,1,2,1,2,12,2,.5308556,2,2,3,1,2,.5,,0,-28,,4002
0,1,0,171122_1621,1,1,2,2,16,23,1,.37728155,2,2,3,3,2,.69999999,,0,-2,,4016
0,1,0,171122_1621,1,1,2,3,18,20,1,.75477624,2,2,3,3,2,.50999999,,1,-65,,4018
